"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-06",,,,,,,"0.0",",,T",,,"1321.0",",,T","-5.1",",,T","-1.1",",,T","-9.0",",,T","-8.9",",,T","502.9",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-07",,,,,,,"2.5",",,T",,,"1270.0",",,T","-2.0",",,T","6.4",",,T","-11.3",",,T","-0.2",",,T","505.5",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-08",,,,,,,"2.5",",,T",,,"1194.0",",,T","4.5",",,T","10.2",",,T","-0.4",",,T","0.8",",,T","492.8",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-09",,,,,,,"0.0",",,T",,,"1143.0",",,T","4.6",",,T","11.8",",,T","-1.5",",,T","1.1",",,T","487.7",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-10",,,,,,,"7.6",",,T",,,"1245.0",",,T","1.5",",,T","6.5",",,T","-0.5",",,T","1.0",",,T","492.8",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-11",,,,,,,"10.2",",,T",,,"1321.0",",,T","0.4",",,T","4.4",",,T","-1.2",",,T","-1.2",",,T","500.4",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-12",,,,,,,"2.5",",,T",,,"1245.0",",,T","-0.8",",,T","4.3",",,T","-4.3",",,T","-3.2",",,T","500.4",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-13",,,,,,,"5.1",",,T",,,"1270.0",",,T","0.6",",,T","8.3",",,T","-5.0",",,T","-1.4",",,T","502.9",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-14",,,,,,,"5.1",",,T",,,"1219.0",",,T","2.0",",,T","7.0",",,T","-2.9",",,T","1.5",",,T","497.8",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-15",,,,,,,"0.0",",,T",,,"1168.0",",,T","3.9",",,T","11.4",",,T","-0.9",",,T","0.5",",,T","487.7",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-16",,,,,,,"0.0",",,T",,,"1092.0",",,T","6.7",",,T","13.0",",,T","-0.4",",,T","7.3",",,T","459.7",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-17",,,,,,,"0.0",",,T",,,"1041.0",",,T","9.9",",,T","15.0",",,T","4.9",",,T","5.0",",,T","434.3",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-18",,,,,,,"10.2",",,T",,,"1041.0",",,T","3.4",",,T","6.3",",,T","1.5",",,T","2.2",",,T","424.2",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-19",,,,,,,"0.0",",,T",,,"1016.0",",,T","3.3",",,T","6.9",",,T","0.4",",,T","1.2",",,T","403.9",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-20",,,,,,,"0.0",",,T",,,"914.0",",,T","5.1",",,T","10.1",",,T","0.5",",,T","3.4",",,T","373.4",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-21",,,,,,,"2.5",",,T",,,"864.0",",,T","5.5",",,T","10.0",",,T","-0.7",",,T","-0.7",",,T","353.1",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-22",,,,,,,"5.1",",,T",,,"914.0",",,T","-1.9",",,T","3.3",",,T","-7.0",",,T","-6.8",",,T","358.1",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-23",,,,,,,"7.6",",,T",,,"991.0",",,T","0.8",",,T","8.4",",,T","-6.8",",,T","-1.7",",,T","370.8",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-24",,,,,,,"20.3",",,T",,,"991.0",",,T","-0.5",",,T","4.7",",,T","-2.8",",,T","-2.4",",,T","383.5",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-25",,,,,,,"0.0",",,T",,,"914.0",",,T","4.4",",,T","10.9",",,T","-4.1",",,T","6.1",",,T","375.9",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-26",,,,,,,"0.0",",,T",,,"838.0",",,T","8.4",",,T","12.2",",,T","3.7",",,T","8.1",",,T","360.7",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-27",,,,,,,"0.0",",,T",,,"762.0",",,T","9.9",",,T","14.2",",,T","6.6",",,T","8.8",",,T","317.5",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-28",,,,,,,"0.0",",,T",,,"711.0",",,T","7.4",",,T","12.9",",,T","-0.1",",,T","-0.1",",,T","292.1",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-29",,,,,,,"0.0",",,T",,,"660.0",",,T","1.0",",,T","5.1",",,T","-2.3",",,T","-2.3",",,T","294.6",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-30",,,,,,,"0.0",",,T",,,"610.0",",,T","3.7",",,T","10.0",",,T","-3.4",",,T","3.5",",,T","256.5",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-05-31",,,,,,,"0.0",",,T",,,"533.0",",,T","8.8",",,T","14.0",",,T","2.6",",,T","3.7",",,T","221.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-01",,,,,,,"2.5",",,T",,,"483.0",",,T","5.6",",,T","9.5",",,T","2.3",",,T","4.9",",,T","200.7",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-02",,,,,,,"0.0",",,T",,,"406.0",",,T","8.1",",,T","13.7",",,T","3.1",",,T","7.8",",,T","154.9",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-03",,,,,,,"7.6",",,T",,,"254.0",",,T","10.8",",,T","16.2",",,T","6.8",",,T","9.2",",,T","104.1",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-04",,,,,,,"0.0",",,T",,,"152.0",",,T","11.0",",,T","16.4",",,T","5.6",",,T","11.5",",,T","58.4",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-05",,,,,,,"0.0",",,T",,,"102.0",",,T","10.9",",,T","16.6",",,T","5.8",",,T","8.9",",,T","15.2",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-06",,,,,,,"0.0",",,T",,,"51.0",",,T","13.9",",,T","21.3",",,T","5.9",",,T","7.2",",,T","5.1",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-07",,,,,,,"5.1",",,T",,,"0.0",",,T","10.9",",,T","18.1",",,T","4.6",",,T","5.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-08",,,,,,,"0.0",",,T",,,"0.0",",,T","9.2",",,T","15.7",",,T","2.1",",,T","10.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-09",,,,,,,"2.5",",,T",,,"0.0",",,T","13.1",",,T","18.5",",,T","5.3",",,T","5.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-10",,,,,,,"0.0",",,T",,,"0.0",",,T","7.1",",,T","14.0",",,T","0.4",",,T","0.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-11",,,,,,,"15.2",",,T",,,"25.0",",,T","2.7",",,T","7.3",",,T","0.0",",,T","1.6",",,T","2.5",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-12",,,,,,,"20.3",",,T",,,"0.0",",,T","2.7",",,T","4.5",",,T","1.4",",,T","3.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-13",,,,,,,"2.5",",,T",,,"0.0",",,T","4.0",",,T","8.0",",,T","1.3",",,T","1.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-14",,,,,,,"0.0",",,T",,,"0.0",",,T","6.7",",,T","12.7",",,T","0.8",",,T","3.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-15",,,,,,,"0.0",",,T",,,"0.0",",,T","11.8",",,T","18.0",",,T","2.8",",,T","12.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-16",,,,,,,"5.1",",,T",,,"0.0",",,T","8.3",",,T","15.6",",,T","-0.5",",,T","-0.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-17",,,,,,,"0.0",",,T",,,"0.0",",,T","4.5",",,T","11.8",",,T","-2.2",",,T","3.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-18",,,,,,,"0.0",",,T",,,"0.0",",,T","11.4",",,T","17.4",",,T","2.4",",,T","12.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-19",,,,,,,"0.0",",,T",,,"0.0",",,T","13.6",",,T","18.6",",,T","7.1",",,T","12.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-20",,,,,,,"0.0",",,T",,,"0.0",",,T","13.1",",,T","17.8",",,T","8.0",",,T","11.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-21",,,,,,,"0.0",",,T",,,"0.0",",,T","11.1",",,T","17.2",",,T","5.0",",,T","7.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-22",,,,,,,"0.0",",,T",,,"0.0",",,T","9.6",",,T","15.8",",,T","3.9",",,T","5.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-23",,,,,,,"0.0",",,T",,,"0.0",",,T","12.6",",,T","20.1",",,T","4.4",",,T","10.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-24",,,,,,,"0.0",",,T",,,"0.0",",,T","16.1",",,T","21.8",",,T","8.4",",,T","15.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-25",,,,,,,"0.0",",,T",,,"0.0",",,T","16.8",",,T","22.2",",,T","11.6",",,T","14.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-26",,,,,,,"0.0",",,T",,,"0.0",",,T","13.3",",,T","19.2",",,T","6.8",",,T","6.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-27",,,,,,,"0.0",",,T",,,"0.0",",,T","11.9",",,T","19.2",",,T","5.4",",,T","7.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-28",,,,,,,"0.0",",,T",,,"0.0",",,T","15.3",",,T","23.5",",,T","7.3",",,T","13.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-29",,,,,,,"0.0",",,T",,,"0.0",",,T","16.7",",,T","22.6",",,T","13.1",",,T","14.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-06-30",,,,,,,"0.0",",,T",,,"0.0",",,T","15.8",",,T","21.5",",,T","11.6",",,T","12.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-01",,,,,,,"0.0",",,T",,,"0.0",",,T","16.6",",,T","22.3",",,T","9.6",",,T","16.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-02",,,,,,,"2.5",",,T",,,"0.0",",,T","17.2",",,T","21.3",",,T","12.6",",,T","12.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-03",,,,,,,"0.0",",,T",,,"0.0",",,T","11.3",",,T","18.1",",,T","6.2",",,T","8.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-04",,,,,,,"0.0",",,T",,,"0.0",",,T","8.2",",,T","12.9",",,T","4.4",",,T","6.1",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-05",,,,,,,"0.0",",,T",,,"0.0",",,T","12.2",",,T","18.6",",,T","4.5",",,T","12.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-06",,,,,,,"0.0",",,T",,,"0.0",",,T","12.3",",,T","18.4",",,T","6.5",",,T","8.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-07",,,,,,,"0.0",",,T",,,"0.0",",,T","13.4",",,T","20.5",",,T","7.1",",,T","12.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-08",,,,,,,"0.0",",,T",,,"0.0",",,T","14.8",",,T","20.1",",,T","11.0",",,T","13.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-09",,,,,,,"0.0",",,T",,,"0.0",",,T","14.3",",,T","19.9",",,T","8.8",",,T","10.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-10",,,,,,,"0.0",",,T",,,"0.0",",,T","15.2",",,T","21.1",",,T","9.2",",,T","12.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-11",,,,,,,"0.0",",,T",,,"0.0",",,T","14.3",",,T","19.6",",,T","10.0",",,T","11.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-12",,,,,,,"0.0",",,T",,,"0.0",",,T","16.0",",,T","22.3",",,T","9.8",",,T","13.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-13",,,,,,,"0.0",",,T",,,"0.0",",,T","16.6",",,T","22.2",",,T","11.4",",,T","14.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-14",,,,,,,"0.0",",,T",,,"0.0",",,T","14.4",",,T","21.5",",,T","8.5",",,T","10.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-15",,,,,,,"0.0",",,T",,,"0.0",",,T","15.6",",,T","23.3",",,T","9.2",",,T","12.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-16",,,,,,,"0.0",",,T",,,"0.0",",,T","18.7",",,T","26.7",",,T","10.9",",,T","18.1",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-17",,,,,,,"0.0",",,T",,,"0.0",",,T","18.2",",,T","24.3",",,T","13.5",",,T","14.1",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-18",,,,,,,"0.0",",,T",,,"0.0",",,T","18.5",",,T","24.8",",,T","12.1",",,T","17.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-19",,,,,,,"0.0",",,T",,,"0.0",",,T","17.4",",,T","23.3",",,T","11.8",",,T","12.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-20",,,,,,,"0.0",",,T",,,"0.0",",,T","17.4",",,T","24.4",",,T","11.1",",,T","14.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-21",,,,,,,"2.5",",,T",,,"0.0",",,T","17.4",",,T","22.9",",,T","12.8",",,T","16.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-22",,,,,,,"0.0",",,T",,,"0.0",",,T","16.0",",,T","22.6",",,T","9.8",",,T","11.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-23",,,,,,,"0.0",",,T",,,"0.0",",,T","15.5",",,T","21.3",",,T","10.2",",,T","11.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-24",,,,,,,"0.0",",,T",,,"0.0",",,T","15.9",",,T","22.5",",,T","10.0",",,T","12.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-25",,,,,,,"0.0",",,T",,,"0.0",",,T","17.2",",,T","24.4",",,T","10.0",",,T","15.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-26",,,,,,,"2.5",",,T",,,"0.0",",,T","16.1",",,T","23.8",",,T","10.2",",,T","10.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-27",,,,,,,"2.5",",,T",,,"0.0",",,T","14.4",",,T","21.4",",,T","9.0",",,T","10.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-28",,,,,,,"0.0",",,T",,,"0.0",",,T","14.7",",,T","20.1",",,T","9.9",",,T","11.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-29",,,,,,,"12.7",",,T",,,"0.0",",,T","14.4",",,T","20.5",",,T","10.7",",,T","11.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-30",,,,,,,"0.0",",,T",,,"0.0",",,T","15.7",",,T","22.7",",,T","10.0",",,T","13.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-07-31",,,,,,,"0.0",",,T",,,"0.0",",,T","16.8",",,T","22.3",",,T","11.5",",,T","16.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-01",,,,,,,"0.0",",,T",,,"0.0",",,T","16.4",",,T","22.7",",,T","12.4",",,T","12.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-02",,,,,,,"0.0",",,T",,,"0.0",",,T","16.6",",,T","22.9",",,T","11.2",",,T","13.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-03",,,,,,,"0.0",",,T",,,"0.0",",,T","17.3",",,T","23.4",",,T","12.3",",,T","17.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-04",,,,,,,"5.1",",,T",,,"0.0",",,T","14.3",",,T","19.6",",,T","10.0",",,T","11.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-05",,,,,,,"0.0",",,T",,,"0.0",",,T","15.4",",,T","20.6",",,T","11.4",",,T","15.1",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-06",,,,,,,"2.5",",,T",,,"0.0",",,T","16.1",",,T","21.6",",,T","12.0",",,T","15.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-07",,,,,,,"0.0",",,T",,,"0.0",",,T","14.2",",,T","18.9",",,T","10.9",",,T","11.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-08",,,,,,,"0.0",",,T",,,"0.0",",,T","13.4",",,T","18.9",",,T","8.8",",,T","10.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-09",,,,,,,"0.0",",,T",,,"0.0",",,T","12.4",",,T","16.2",",,T","7.9",",,T","13.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-10",,,,,,,"0.0",",,T",,,"0.0",",,T","15.2",",,T","19.9",",,T","11.1",",,T","14.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-11",,,,,,,"0.0",",,T",,,"0.0",",,T","15.6",",,T","20.5",",,T","12.6",",,T","13.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-12",,,,,,,"2.5",",,T",,,"0.0",",,T","11.9",",,T","17.0",",,T","5.9",",,T","6.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-13",,,,,,,"0.0",",,T",,,"0.0",",,T","12.3",",,T","20.6",",,T","5.1",",,T","9.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-14",,,,,,,"0.0",",,T",,,"0.0",",,T","13.9",",,T","20.5",",,T","8.6",",,T","10.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-15",,,,,,,"0.0",",,T",,,"0.0",",,T","16.1",",,T","23.8",",,T","8.8",",,T","12.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-16",,,,,,,"0.0",",,T",,,"0.0",",,T","15.6",",,T","22.0",",,T","9.7",",,T","11.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-17",,,,,,,"0.0",",,T",,,"0.0",",,T","16.8",",,T","23.7",",,T","9.4",",,T","16.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-18",,,,,,,"2.5",",,T",,,"0.0",",,T","16.6",",,T","23.0",",,T","11.7",",,T","13.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-19",,,,,,,"7.6",",,T",,,"0.0",",,T","10.3",",,T","15.8",",,T","5.7",",,T","6.8",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-20",,,,,,,"0.0",",,T",,,"0.0",",,T","14.3",",,T","20.6",",,T","6.3",",,T","14.5",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-21",,,,,,,"0.0",",,T",,,"0.0",",,T","17.4",",,T","22.8",",,T","10.1",",,T","16.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-22",,,,,,,"2.5",",,T",,,"0.0",",,T","14.6",",,T","21.1",",,T","5.8",",,T","6.1",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-23",,,,,,,"2.5",",,T",,,"0.0",",,T","8.3",",,T","15.1",",,T","3.8",",,T","4.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-24",,,,,,,"0.0",",,T",,,"0.0",",,T","12.9",",,T","21.3",",,T","3.8",",,T","10.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-25",,,,,,,"0.0",",,T",,,"0.0",",,T","15.9",",,T","22.4",",,T","9.1",",,T","13.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-26",,,,,,,"0.0",",,T",,,"0.0",",,T","17.6",",,T","24.5",",,T","9.9",",,T","17.2",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-27",,,,,,,"12.7",",,T",,,"0.0",",,T","13.8",",,T","20.4",",,T","9.0",",,T","10.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-28",,,,,,,"0.0",",,T",,,"0.0",",,T","14.2",",,T","18.1",",,T","10.6",",,T","12.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-29",,,,,,,"2.5",",,T",,,"0.0",",,T","11.2",",,T","15.8",",,T","6.5",",,T","6.9",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-30",,,,,,,"2.5",",,T",,,"0.0",",,T","5.7",",,T","9.7",",,T","1.8",",,T","3.4",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-08-31",,,,,,,"0.0",",,T",,,"0.0",",,T","7.6",",,T","14.3",",,T","2.7",",,T","5.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-01",,,,,,,"0.0",",,T",,,"0.0",",,T","9.5",",,T","16.0",",,T","4.8",",,T","5.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-02",,,,,,,"0.0",",,T",,,"0.0",",,T","10.4",",,T","17.9",",,T","4.3",",,T","10.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-03",,,,,,,"0.0",",,T",,,"0.0",",,T","13.9",",,T","21.7",",,T","6.2",",,T","12.7",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-04",,,,,,,"0.0",",,T",,,"0.0",",,T","16.4",",,T","22.4",",,T","10.5",",,T","10.6",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-05",,,,,,,"0.0",",,T",,,"0.0",",,T","11.4",",,T","17.6",",,T","3.3",",,T","3.3",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-06",,,,,,,"0.0",",,T",,,"0.0",",,T","5.6",",,T","14.2",",,T","-1.1",",,T","5.0",",,T","0.0",",,T"
"USS0011J57S","BRIGHTON, UT US","40.6","-111.58","2667.0","2010-09-07",,,,,,,"0.0",",,T",,,"0.0",",,T","13.0",",,T","18.9",",,T","4.8",",,T","6.9",",,T","0.0",",,T"
